ride_id,trip_time,trip_dist,plan_id,hr_start,dow,time_slot,batt_perc,dist_h,price,start_location_id,lat,lng,end_location_id,lat,lng
242904,13.43396425,2.5,Go,10,0,1,0.456,0.058063611,2,42,37.74981,-122.43179,21,37.775606,-122.416976
242917,12.48066797,2.8,Pro,10,0,1,0.211428571,0.082714428,2,89,37.77634,-122.47904,19,37.762924,-122.435514
242925,8.6411129,1.5,Other,10,0,1,0.085714286,0.012090587,2,90,37.7841745,-122.48046,20,37.783412,-122.465859
242938,12.7794106,1.5,Other,10,0,1,0.944,0.174956121,4,96,37.793017,-122.416574,21,37.775606,-122.416976
242955,26.3880762,1.6,Pro,11,0,2,1,0.060782882,2,47,37.767401,-122.402841,47,37.767401,-122.402841
242957,23.72524067,3.2,Pro,11,0,2,0.659703504,0.072873765,2,98,37.803079,-122.425449,47,37.767401,-122.402841
242958,19.0457019,2.9,Pro,11,0,2,0.369142857,0.243230337,2,51,37.757731,-122.424756,63,37.7797245,-122.3958602
242961,36.7276683,6.1,Other,11,0,2,0.852571429,0.328290186,8,55,37.77744,-122.46494,57,37.772201,-122.393168
242972,30.8475781,4.6,Pro,11,0,2,1,0.274129867,2,46,37.75643,-122.392803,66,37.784773,-122.436346
243026,60.3998991,3.3,Pro,12,0,2,0.589622642,0.497753502,4,58,37.75714,-122.41164,105,37.775422,-122.423379
243028,13.1741016,1.8,Go,12,0,2,0.71967655,0.544446671,3,35,37.775745,-122.44145,85,37.780241,-122.418011
243030,18.38245768,2,Pro,12,0,2,0.278857143,0.289299721,2,63,37.7797245,-122.3958602,21,37.775606,-122.416976
243032,16.7529501,3.5,Pro,12,0,2,1,0.409980854,2,127,37.760304,-122.433839,96,37.793017,-122.416574
243033,232.3401911,6.7,Other,12,0,2,1,0.039003684,14,87,37.795342,-122.398735,8,37.788628,-122.420008
243060,18.48923208,3,Pro,13,0,2,1,0.192900578,2,1,37.783622,-122.404401,56,37.7715782,-122.442181
243068,50.97614507,3.5,Go,13,0,2,0.304571429,0.063928556,4,58,37.75714,-122.41164,58,37.75714,-122.41164
243074,20.8726413,2.6,Other,13,0,2,0.679919137,0.259258079,3,66,37.784773,-122.436346,10,37.764729,-122.42069
243087,16.69388093,2.9,Go,13,0,2,1,0.147287202,3,1,37.783622,-122.404401,56,37.7715782,-122.442181
243088,17.55236223,3.7,Pro,13,0,2,0.406285714,0.208301568,2,89,37.77634,-122.47904,14,37.799715,-122.435161
243098,10.44322783,2.1,Pro,13,0,2,1,0.131104013,2,40,37.762109,-122.472704,20,37.783412,-122.465859
243100,13.22912838,1.7,Go,13,0,2,0.999428571,0.077719752,2,85,37.780241,-122.418011,35,37.775745,-122.44145
243105,19.23616898,2.2,Intro_Pro,14,0,2,0.194857143,0.594505384,2,106,37.766846,-122.416578,11,37.772561,-122.450967
243109,90.99634662,4.2,Pro,14,0,2,0.638285714,0.700560809,6,52,37.762962,-122.401703,1,37.783622,-122.404401
243113,19.45983252,4.1,Pro,14,0,2,0.863428571,0.232816774,2,74,37.765971,-122.457268,91,37.776215,-122.398149
243136,14.7695523,1.6,Pro,14,0,2,1,0.010924454,2,21,37.775606,-122.416976,63,37.7797245,-122.3958602
243139,91.0897374,12.2,Intro_Pro,14,0,2,0.999428571,0.10617008,6,91,37.776215,-122.398149,91,37.776215,-122.398149
243144,115.3932708,2.1,Intro_Pro,14,0,2,0.826857143,0.168649055,8,52,37.762962,-122.401703,42,37.74981,-122.43179
243157,15.02843407,2.6,Pro,15,0,2,1,0.388652399,2,72,37.784608,-122.39941,2,37.756834,-122.420208
243164,12.56492508,1.7,Pro,15,0,2,0.572571429,0.371975988,2,21,37.775606,-122.416976,83,37.773816,-122.438746
243167,29.59287903,6.2,Go,15,0,2,0.289142857,0.14188366,2,40,37.762109,-122.472704,1,37.783622,-122.404401
243168,14.2534891,2.5,Pro,15,0,2,0.932571429,0.253894811,2,9,37.791758,-122.404929,115,37.790723,-122.440998
243175,16.97642677,2.8,Go,15,0,2,0.981714286,0.081131354,2,29,37.790226,-122.406267,106,37.766846,-122.416578
243179,19.46872572,2.6,Pro,15,0,2,0.578285714,0.489316061,2,98,37.803079,-122.425449,12,37.777962,-122.423059
243180,27.61090798,1.8,Intro_Pro,15,0,2,0.998857143,0.226849905,2,29,37.790226,-122.406267,21,37.775606,-122.416976
243185,17.82648622,2.5,Pro,15,0,2,1,0.060771184,2,2,37.756834,-122.420208,46,37.75643,-122.392803
243187,12.92810455,2,Pro,15,0,2,0.285714286,0.217578051,2,34,37.76727,-122.446378,58,37.75714,-122.41164
243200,14.10867533,1.5,Other,15,0,2,0.992571429,0.218784168,4,56,37.7715782,-122.442181,74,37.765971,-122.457268
243203,11.1742918,2.3,Pro,15,0,2,0.486857143,0.384570469,2,89,37.77634,-122.47904,53,37.761873,-122.469146
243211,22.77610207,1.9,Go,16,0,3,0.349714286,0.014742427,4,10,37.764729,-122.42069,10,37.764729,-122.42069
243221,23.16840872,2,Pro,16,0,3,0.963428571,0.336036043,2,111,37.802402,-122.43138,85,37.780241,-122.418011
243247,18.4818436,2.9,Pro,16,0,3,0.573714286,0.086982895,2,91,37.776215,-122.398149,66,37.784773,-122.436346
243253,52.78848565,2.6,Other,16,0,3,0.999428571,0.60040971,2,21,37.775606,-122.416976,85,37.780241,-122.418011
243274,11.71460612,1.1,Pro,16,0,3,1,0.344219076,2,1,37.783622,-122.404401,104,37.7947,-122.41096
243277,236.3393352,4.4,Pro,17,0,3,0.908571429,0.090128812,16,12,37.777962,-122.423059,96,37.793017,-122.416574
243280,325.8734353,2,Intro_Pro,17,0,3,1,0.260546883,18,29,37.790226,-122.406267,78,37.780936,-122.409933
243285,28.5261394,6.1,Pro,17,0,3,1,0.094010622,2,87,37.795342,-122.398735,40,37.762109,-122.472704
243286,104.2716706,3.9,Pro,17,0,3,0.346285714,0.178445887,8,13,37.798434,-122.409468,10,37.764729,-122.42069
243289,26.45730897,2.5,Go,17,0,3,0.909714286,0.008230353,4,43,37.77747,-122.433245,94,37.765613,-122.428873
243293,27.9354963,4.6,Intro_Pro,17,0,3,1,0.152222268,2,52,37.762962,-122.401703,97,37.804907,-122.441988
243295,33.02131853,3.7,Other,17,0,3,1,0.071532753,10,91,37.776215,-122.398149,115,37.790723,-122.440998
243298,36.40728967,5.7,Go,17,0,3,0.461714286,0.24175681,8,18,37.757891,-122.390586,20,37.783412,-122.465859
243301,167.1346384,10.5,Intro_Pro,17,0,3,1,0.234694852,12,91,37.776215,-122.398149,91,37.776215,-122.398149
243306,29.6399138,3.8,Other,17,0,3,1,0.638155348,2,91,37.776215,-122.398149,11,37.772561,-122.450967
243308,15.68470863,3.6,Pro,17,0,3,0.997142857,0.597474083,2,9,37.791758,-122.404929,20,37.783412,-122.465859
243316,7.979283367,1.3,Pro,17,0,3,0.531428571,0.184510145,2,29,37.790226,-122.406267,118,37.787984,-122.429116
243322,22.36212683,2.2,Intro_Pro,17,0,3,0.506285714,0.601654307,2,23,37.773084,-122.390665,85,37.780241,-122.418011
243325,16.85682642,3.5,Pro,17,0,3,0.332,0.0491564,2,52,37.762962,-122.401703,87,37.795342,-122.398735
243328,15.98814982,1.9,Pro,17,0,3,0.519541779,0.487840423,2,5,37.77603,-122.413138,114,37.7922,-122.429485
243329,18.90188185,3.1,Intro_Pro,17,0,3,0.96967655,0.401305582,2,1,37.783622,-122.404401,80,37.770631,-122.450446
243341,16.62988415,2.5,Other,17,0,3,0.599730458,0.31162166,2,9,37.791758,-122.404929,100,37.805479,-122.431806
243342,17.60274452,3.2,Pro,17,0,3,0.608571429,0.078305292,2,21,37.775606,-122.416976,55,37.77744,-122.46494
243346,19.4739943,2.8,Pro,17,0,3,0.862285714,0.302537937,2,63,37.7797245,-122.3958602,66,37.784773,-122.436346
243352,30.7094975,4.1,Other,17,0,3,0.339428571,0.200852551,4,18,37.757891,-122.390586,110,37.767593,-122.431845
243354,25.4437113,1.1,Other,17,0,3,1,0.037574532,2,85,37.780241,-122.418011,5,37.77603,-122.413138
243356,22.12903025,2.6,Pro,17,0,3,1,0.454442314,2,91,37.776215,-122.398149,109,37.80031,-122.417741
243362,23.77487083,3,Pro,17,0,3,1,0.240289959,2,8,37.788628,-122.420008,11,37.772561,-122.450967
243364,15.42124162,1.6,Pro,17,0,3,0.273142857,0.044938644,2,52,37.762962,-122.401703,2,37.756834,-122.420208
243368,28.50721807,3.7,Other,17,0,3,0.796,0.233415675,3,115,37.790723,-122.440998,3,37.776114,-122.396138
243370,26.7067362,1.7,Pro,17,0,3,0.890857143,0.072610859,2,85,37.780241,-122.418011,109,37.80031,-122.417741
243371,30.48899203,2.7,Intro_Pro,17,0,3,0.779649596,0.028522252,2,112,37.802504,-122.44168,13,37.798434,-122.409468
243379,28.63298983,3.6,Intro_Pro,17,0,3,0.721142857,0.405344628,2,131,37.762508,-122.398963,118,37.787984,-122.429116
243382,7.86001015,1,Pro,17,0,3,0.907428571,0.049704488,2,104,37.7947,-122.41096,104,37.7947,-122.41096
243385,18.05593848,2.7,Pro,17,0,3,0.989892183,0.409532244,2,30,37.793415,-122.405108,66,37.784773,-122.436346
243392,15.6388779,2.6,Other,18,0,3,0.454857143,0.302915116,0,85,37.780241,-122.418011,55,37.77744,-122.46494
243394,49.13888855,4.4,Intro_Pro,18,0,3,0.829514825,0.542799811,4,107,37.80241,-122.40953,43,37.77747,-122.433245
243398,13.76153648,1.7,Intro_Pro,18,0,3,0.857142857,0.397220844,2,12,37.777962,-122.423059,11,37.772561,-122.450967
243400,13.85048407,1.6,Go,18,0,3,0.450285714,0.13373891,4,43,37.77747,-122.433245,113,37.797072,-122.435563
243403,24.19849913,4.6,Go,18,0,3,0.585714286,0.113129292,4,40,37.762109,-122.472704,91,37.776215,-122.398149
243405,18.54532575,2.3,Other,18,0,3,0.330857143,0.57605889,4,58,37.75714,-122.41164,83,37.773816,-122.438746
243416,14.2333731,2.1,Pro,18,0,3,0.482285714,0.491309031,2,56,37.7715782,-122.442181,99,37.784891,-122.466314
243418,8.484815367,1.3,Pro,18,0,3,0.679919137,0.075156073,2,107,37.80241,-122.40953,111,37.802402,-122.43138
243423,19.68161557,1.8,Pro,18,0,3,0.25,0.127905331,2,52,37.762962,-122.401703,1,37.783622,-122.404401
243424,16.52702673,1.8,Other,18,0,3,1,0.166515542,5,8,37.788628,-122.420008,107,37.80241,-122.40953
243425,10.07955038,1.2,Intro_Pro,18,0,3,0.750857143,0.069972069,2,89,37.77634,-122.47904,40,37.762109,-122.472704
243428,52.0626603,5,Other,18,0,3,0.785142857,0.169127536,1.5,11,37.772561,-122.450967,11,37.772561,-122.450967
243429,17.46147082,1.9,Go,18,0,3,0.734285714,0.108227291,4,3,37.776114,-122.396138,58,37.75714,-122.41164
243433,24.49643563,5.3,Other,18,0,3,0.627428571,0.481090218,0,58,37.75714,-122.41164,89,37.77634,-122.47904
243434,16.65829245,2.5,Other,18,0,3,0.399595687,0.282457397,5,105,37.775422,-122.423379,42,37.74981,-122.43179
243438,141.9021392,15.7,Intro_Pro,18,0,3,0.769142857,0.003578335,10,107,37.80241,-122.40953,53,37.761873,-122.469146
243440,11.32168007,1.5,Go,18,0,3,0.961142857,0.172019138,4,11,37.772561,-122.450967,105,37.775422,-122.423379
243446,12.6400828,2.8,Pro,18,0,3,0.212571429,0.601698595,2,46,37.75643,-122.392803,51,37.757731,-122.424756
243447,20.09340235,2.8,Intro_Pro,18,0,3,0.477714286,0.277038329,2,72,37.784608,-122.39941,113,37.797072,-122.435563
243450,15.85525325,2.3,Intro_Pro,18,0,3,0.881142857,0.4380994,2,1,37.783622,-122.404401,131,37.762508,-122.398963
243455,17.38369832,2.8,Pro,18,0,3,1,0.04339089,2,112,37.802504,-122.44168,55,37.77744,-122.46494
243460,24.03667337,2.8,Other,18,0,3,0.529714286,0.31305064,4,29,37.790226,-122.406267,58,37.75714,-122.41164
243463,148.5558454,7.5,Intro_Pro,18,0,3,0.827428571,0.059145296,10,99,37.784891,-122.466314,99,37.784891,-122.466314
243464,147.814798,7.5,Other,18,0,3,0.473142857,0.041392979,14,99,37.784891,-122.466314,99,37.784891,-122.466314
243469,18.02777657,1.8,Pro,18,0,3,0.928,0.060271095,2,12,37.777962,-122.423059,58,37.75714,-122.41164
243472,10.76450912,1.4,Pro,18,0,3,0.564,0.387257783,2,2,37.756834,-122.420208,42,37.74981,-122.43179
243476,18.36597397,3.3,Pro,19,0,3,0.779649596,0.100622262,2,80,37.770631,-122.450446,29,37.790226,-122.406267
243478,23.74490093,3.1,Intro_Pro,19,0,3,0.500571429,0.204267412,2,104,37.7947,-122.41096,131,37.762508,-122.398963
243482,27.48189813,4.5,Pro,19,0,3,0.455428571,0.024528243,2,51,37.757731,-122.424756,70,37.7616618,-122.48114
243484,33.6257383,3.3,Intro_Pro,19,0,3,0.641142857,0.068718829,4,58,37.75714,-122.41164,35,37.775745,-122.44145
243486,24.84603483,2.9,Pro,19,0,3,0.919811321,0.306336673,2,107,37.80241,-122.40953,115,37.790723,-122.440998
243487,15.65934037,3.7,Pro,19,0,3,0.941714286,0.230012678,2,29,37.790226,-122.406267,34,37.76727,-122.446378
243492,21.4328509,4.1,Other,19,0,3,0.652571429,0.14097735,2,29,37.790226,-122.406267,90,37.7841745,-122.48046
243493,159.9611973,13.9,Pro,19,0,3,1,0.098127,10,8,37.788628,-122.420008,8,37.788628,-122.420008
243507,68.24096468,4.6,Intro_Pro,19,0,3,1,0.165749787,6,112,37.802504,-122.44168,112,37.802504,-122.44168
243510,347.776845,8.4,Other,19,0,3,0.779649596,0.153721564,10,29,37.790226,-122.406267,109,37.80031,-122.417741
243511,22.8959427,4.5,Pro,19,0,3,0.853142857,0.452571081,2,104,37.7947,-122.41096,15,37.7401135,-122.4158218
243515,9.551663083,2.1,Pro,19,0,3,0.539757412,0.071200726,2,94,37.765613,-122.428873,58,37.75714,-122.41164
243519,14.59700135,2.1,Intro_Pro,19,0,3,0.853142857,0.069912955,2,1,37.783622,-122.404401,12,37.777962,-122.423059
243526,42.63573387,4.3,Intro_Pro,20,0,0,0.565714286,0.244472663,4,2,37.756834,-122.420208,2,37.756834,-122.420208
243530,15.24010187,2.2,Intro_Pro,20,0,0,0.989892183,0.28499935,2,10,37.764729,-122.42069,35,37.775745,-122.44145
243536,17.3243179,3,Pro,20,0,0,0.479428571,0.195016608,2,55,37.77744,-122.46494,21,37.775606,-122.416976
243539,15.01011405,2.3,Go,20,0,0,0.654857143,0.107215211,2,24,37.784869,-122.432832,80,37.770631,-122.450446
243542,19.66343107,3.9,Intro_Pro,20,0,0,0.750285714,0.221051141,2,42,37.74981,-122.43179,55,37.77744,-122.46494
243548,24.44471727,3,Intro_Pro,20,0,0,0.544,0.028210331,2,103,37.760441,-122.442432,43,37.77747,-122.433245
243549,22.55427063,3.7,Go,20,0,0,0.765714286,0.237747075,2,11,37.772561,-122.450967,13,37.798434,-122.409468
243551,26.74502315,3.2,Pro,20,0,0,0.727428571,0.298119029,2,58,37.75714,-122.41164,66,37.784773,-122.436346
243552,22.36997318,4,Go,20,0,0,0.355428571,0.425745188,2,104,37.7947,-122.41096,90,37.7841745,-122.48046
243555,37.65440072,3.5,Pro,20,0,0,0.379428571,0.091218475,4,29,37.790226,-122.406267,48,37.78485,-122.4489
243559,16.2419133,2.1,Go,20,0,0,1,0.179540173,2,14,37.799715,-122.435161,43,37.77747,-122.433245
243562,18.83698418,3,Other,20,0,0,0.341714286,0.101976343,0,112,37.802504,-122.44168,66,37.784773,-122.436346
243571,22.53974788,2.8,Pro,21,0,0,0.852571429,0.169534629,2,24,37.784869,-122.432832,90,37.7841745,-122.48046
243575,10.33491053,1.4,Go,21,0,0,0.518857143,0.329867527,2,115,37.790723,-122.440998,8,37.788628,-122.420008
243581,13.36094522,2,Go,21,0,0,0.693142857,0.161914811,2,10,37.764729,-122.42069,34,37.76727,-122.446378
243589,24.95420037,5,Pro,21,0,0,0.594857143,0.229394544,2,2,37.756834,-122.420208,90,37.7841745,-122.48046
243603,16.26753362,2.3,Pro,22,0,0,0.750857143,0.399715265,2,24,37.784869,-122.432832,123,37.77391,-122.449918
243606,18.78235982,1.9,Intro_Pro,22,0,0,0.417142857,0.327499725,2,2,37.756834,-122.420208,2,37.756834,-122.420208
243607,11.10335763,2.2,Pro,22,0,0,0.559973046,0.016614112,2,124,37.765941,-122.449978,89,37.77634,-122.47904
243611,16.04933598,2.7,Go,22,0,0,0.872571429,0.207203609,2,58,37.75714,-122.41164,61,37.777954,-122.439369
243612,18.72813128,2.2,Pro,22,0,0,1,0.070705443,2,20,37.783412,-122.465859,40,37.762109,-122.472704
243621,19.08720008,3.6,Go,23,0,0,1,0.271162212,2,94,37.765613,-122.428873,89,37.77634,-122.47904
243630,6.740084867,0.9,Other,1,1,0,0.642857143,0.191544364,4,127,37.760304,-122.433839,42,37.74981,-122.43179
243631,17.9415211,4.1,Go,4,1,0,0.436,0.126970952,2,90,37.7841745,-122.48046,9,37.791758,-122.404929
243632,25.40464863,3.7,Intro_Pro,5,1,1,0.632,0.067725209,2,89,37.77634,-122.47904,21,37.775606,-122.416976
243633,10.0822386,1.7,Intro_Pro,5,1,1,0.250285714,0.269010496,2,114,37.7922,-122.429485,29,37.790226,-122.406267
243634,12.13557347,3.6,Pro,5,1,1,0.989714286,0.034313623,2,20,37.783412,-122.465859,21,37.775606,-122.416976
243637,27.94526467,1.4,Intro_Pro,5,1,1,0.998285714,0.126814313,2,13,37.798434,-122.409468,26,37.791638,-122.391761
243639,16.99804362,3.7,Intro_Pro,6,1,1,0.960571429,0.268797621,2,48,37.78485,-122.4489,3,37.776114,-122.396138
243641,19.73974133,4.3,Pro,6,1,1,0.474285714,0.106835933,2,15,37.7401135,-122.4158218,104,37.7947,-122.41096
243651,15.89297813,2.9,Pro,6,1,1,0.448,0.155282602,2,113,37.797072,-122.435563,26,37.791638,-122.391761
243656,19.97446135,3.5,Pro,6,1,1,1,0.332395664,2,96,37.793017,-122.416574,80,37.770631,-122.450446
243657,8.2055181,1.2,Intro_Pro,6,1,1,0.897714286,0.011172525,2,55,37.77744,-122.46494,35,37.775745,-122.44145
243658,10.15050625,3,Pro,6,1,1,0.407428571,0.012018642,2,56,37.7715782,-122.442181,3,37.776114,-122.396138
243660,28.70913227,6.1,Pro,7,1,1,0.655428571,0.087217059,2,40,37.762109,-122.472704,107,37.80241,-122.40953
243661,25.13988265,3.5,Intro_Pro,7,1,1,0.631428571,0.040248052,2,123,37.77391,-122.449918,63,37.7797245,-122.3958602
243667,18.48753818,3.6,Pro,7,1,1,0.360571429,0.02369113,2,55,37.77744,-122.46494,58,37.75714,-122.41164
243670,9.5097532,1.5,Pro,7,1,1,1,0.134036451,2,96,37.793017,-122.416574,1,37.783622,-122.404401
243671,22.38107038,3.4,Intro_Pro,7,1,1,0.690285714,0.157267312,2,110,37.767593,-122.431845,87,37.795342,-122.398735
243673,15.37471643,3.2,Other,7,1,1,0.406857143,0.215124453,0,123,37.77391,-122.449918,1,37.783622,-122.404401
243678,25.95762853,6,Pro,7,1,1,1,0.023456707,2,98,37.803079,-122.425449,74,37.765971,-122.457268
243682,7.39514325,1,Pro,7,1,1,0.979784367,0.015434934,2,96,37.793017,-122.416574,29,37.790226,-122.406267
243683,12.8203415,1.5,Pro,7,1,1,0.751428571,0.194769258,2,29,37.790226,-122.406267,91,37.776215,-122.398149
243686,19.24593962,3.9,Pro,7,1,1,0.666857143,0.148297813,2,15,37.7401135,-122.4158218,1,37.783622,-122.404401
243690,21.5208417,2.7,Intro_Pro,7,1,1,0.936571429,0.261773854,2,48,37.78485,-122.4489,111,37.802402,-122.43138
243693,152.701584,6.8,Intro_Pro,7,1,1,0.856571429,0.20521979,12,14,37.799715,-122.435161,2,37.756834,-122.420208
243694,18.52360012,3.3,Intro_Pro,7,1,1,1,0.168244633,2,97,37.804907,-122.441988,87,37.795342,-122.398735
243695,15.55431912,3.3,Go,7,1,1,0.596,0.174762795,4,89,37.77634,-122.47904,43,37.77747,-122.433245
243699,17.007327,2.8,Pro,7,1,1,1,0.241393473,2,83,37.773816,-122.438746,29,37.790226,-122.406267
243704,16.81990202,2.1,Intro_Pro,7,1,1,0.114285714,0.12417022,2,113,37.797072,-122.435563,9,37.791758,-122.404929
243705,25.21169938,4.5,Pro,7,1,1,1,0.331022937,2,62,37.742119,-122.422501,109,37.80031,-122.417741
243708,14.1699948,1.8,Pro,7,1,1,0.381142857,0.301525983,2,29,37.790226,-122.406267,3,37.776114,-122.396138
243709,14.39908252,2.8,Other,7,1,1,0.939428571,0.124538295,0,80,37.770631,-122.450446,58,37.75714,-122.41164
243710,37.8786709,5.8,Pro,7,1,1,0.998285714,0.080933795,4,53,37.761873,-122.469146,107,37.80241,-122.40953
243711,23.4947252,3.5,Pro,7,1,1,0.997714286,0.053977774,2,62,37.742119,-122.422501,23,37.773084,-122.390665
243714,28.58272203,1.6,Intro_Pro,7,1,1,0.503428571,0.438993352,2,26,37.791638,-122.391761,107,37.80241,-122.40953
243718,23.87969448,5.1,Pro,7,1,1,0.399428571,0.101498565,2,89,37.77634,-122.47904,87,37.795342,-122.398735
243721,16.2506066,2.2,Pro,7,1,1,0.709568733,0.215040284,2,115,37.790723,-122.440998,29,37.790226,-122.406267
243725,16.42621823,3.8,Pro,7,1,1,1,0.598457969,2,11,37.772561,-122.450967,30,37.793415,-122.405108
243730,14.33298447,3.3,Other,8,1,1,0.916571429,0.177029621,0,55,37.77744,-122.46494,29,37.790226,-122.406267
243737,20.71719587,2.9,Pro,8,1,1,0.473142857,0.493390804,2,42,37.74981,-122.43179,52,37.762962,-122.401703
243738,35.0838296,4.3,Intro_Pro,8,1,1,1,0.080942489,4,11,37.772561,-122.450967,87,37.795342,-122.398735
243740,10.62919473,1.2,Intro_Pro,8,1,1,0.5,0.162333113,2,118,37.787984,-122.429116,9,37.791758,-122.404929
243754,15.82639863,2.1,Pro,8,1,1,1,0.195333356,2,29,37.790226,-122.406267,47,37.767401,-122.402841
243760,21.15987,4.5,Pro,8,1,1,0.572,0.359738751,2,55,37.77744,-122.46494,52,37.762962,-122.401703
243762,21.14660673,3.2,Pro,8,1,1,0.858285714,0.004676443,2,109,37.80031,-122.417741,52,37.762962,-122.401703
243766,7.660183767,0.9,Pro,8,1,1,0.998285714,0.214421157,2,19,37.762924,-122.435514,10,37.764729,-122.42069
243768,22.88377698,3.3,Intro_Pro,8,1,1,0.371428571,0.001559735,2,131,37.762508,-122.398963,87,37.795342,-122.398735
243769,52.953039,2.3,Pro,8,1,1,0.321714286,0.372375125,4,121,37.780635,-122.443129,8,37.788628,-122.420008
243773,24.53917535,1.8,Intro_Pro,8,1,1,0.889487871,0.023178023,2,109,37.80031,-122.417741,21,37.775606,-122.416976
243778,28.35863352,3.5,Intro_Pro,8,1,1,0.839622642,0.325575599,2,48,37.78485,-122.4489,64,37.7753711,-122.3986099
243783,9.9941747,1.3,Intro_Pro,8,1,1,0.196571429,0.031553626,2,127,37.760304,-122.433839,58,37.75714,-122.41164
243785,30.16403945,3.5,Pro,8,1,1,0.610857143,0.152864339,2,110,37.767593,-122.431845,57,37.772201,-122.393168
243798,16.63874572,2.4,Other,9,1,1,0.414285714,0.459650092,4,47,37.767401,-122.402841,87,37.795342,-122.398735
243800,11.3424306,1.8,Go,9,1,1,0.449460916,0.102500762,5,100,37.805479,-122.431806,13,37.798434,-122.409468
243803,15.32423972,2.9,Pro,9,1,1,0.619946092,0.526155473,2,48,37.78485,-122.4489,30,37.793415,-122.405108
243804,25.51072897,1.7,Pro,9,1,1,0.602857143,0.402007348,2,26,37.791638,-122.391761,29,37.790226,-122.406267
243815,20.46806103,3.5,Intro_Pro,9,1,1,0.999428571,0.255250427,2,46,37.75643,-122.392803,26,37.791638,-122.391761
243816,18.29960272,3.1,Pro,9,1,1,0.238857143,0.526229622,2,48,37.78485,-122.4489,87,37.795342,-122.398735
243820,7.023588717,0.8,Pro,9,1,1,0.389487871,0.204848825,2,111,37.802402,-122.43138,98,37.803079,-122.425449
243827,269.7602856,2.9,Intro_Pro,9,1,1,0.850285714,0.007198936,18,3,37.776114,-122.396138,8,37.788628,-122.420008
243835,14.65600445,1.9,Go,9,1,1,0.214857143,0.260785355,4,8,37.788628,-122.420008,106,37.766846,-122.416578
243836,19.0768576,2.5,Intro_Pro,9,1,1,1,0.488031296,2,61,37.777954,-122.439369,47,37.767401,-122.402841
243840,349.2811233,3.7,Other,9,1,1,0.134857143,0.06001756,20,118,37.787984,-122.429116,10,37.764729,-122.42069
243841,24.61812695,4.6,Pro,9,1,1,0.999428571,0.158138197,2,1,37.783622,-122.404401,1,37.783622,-122.404401
243843,49.70671818,3.1,Pro,9,1,1,0.847428571,0.428827276,4,1,37.783622,-122.404401,1,37.783622,-122.404401
243845,21.67025745,1.6,Intro_Pro,9,1,1,0.389487871,0.080581937,2,58,37.75714,-122.41164,21,37.775606,-122.416976
243847,14.45499558,1.6,Other,10,1,1,0.56,0.136308604,0,29,37.790226,-122.406267,5,37.77603,-122.413138
243852,4.037247033,0.6,Go,10,1,1,0.596571429,0.176860542,2,55,37.77744,-122.46494,55,37.77744,-122.46494
243855,22.92142543,1.8,Go,10,1,1,0.152,0.135309998,2,11,37.772561,-122.450967,11,37.772561,-122.450967
243860,15.07770365,3.5,Other,10,1,1,0.768571429,0.441835489,0,35,37.775745,-122.44145,13,37.798434,-122.409468
243905,106.6809293,12.9,Other,11,1,2,1,0.124642155,8,1,37.783622,-122.404401,1,37.783622,-122.404401
243907,42.60591115,8,Other,11,1,2,0.999428571,0.216740068,8,87,37.795342,-122.398735,87,37.795342,-122.398735
243909,338.5897739,22.7,Other,11,1,2,0.909142857,0.011555321,18,5,37.77603,-122.413138,2,37.756834,-122.420208
243912,22.68423165,4.5,Pro,11,1,2,1,0.360985054,2,20,37.783412,-122.465859,58,37.75714,-122.41164
243920,96.85599857,5.1,Other,11,1,2,0.686285714,0.138086083,16,104,37.7947,-122.41096,104,37.7947,-122.41096
243924,287.1038932,5.2,Pro,11,1,2,1,0.191708274,20,98,37.803079,-122.425449,63,37.7797245,-122.3958602
243933,16.99177682,1.6,Intro_Pro,12,1,2,0.869142857,0.122100042,2,1,37.783622,-122.404401,87,37.795342,-122.398735
243945,17.72267267,3.2,Pro,12,1,2,0.649595687,0.104377429,2,40,37.762109,-122.472704,58,37.75714,-122.41164
243946,17.14470585,1.8,Intro_Pro,12,1,2,1,0.095911029,2,13,37.798434,-122.409468,85,37.780241,-122.418011
243948,21.28909923,3,Go,12,1,2,0.699460916,0.418738209,3,74,37.765971,-122.457268,85,37.780241,-122.418011
243949,20.65414528,3,Pro,12,1,2,0.288,0.090772197,2,10,37.764729,-122.42069,98,37.803079,-122.425449
243955,16.17098807,2.9,Pro,12,1,2,0.952,0.28846439,2,104,37.7947,-122.41096,11,37.772561,-122.450967
243964,12.73755028,1.3,Pro,12,1,2,0.921142857,0.178823191,2,13,37.798434,-122.409468,29,37.790226,-122.406267
243982,142.161411,8.4,Intro_Pro,12,1,2,1,0.044826248,10,87,37.795342,-122.398735,104,37.7947,-122.41096
243992,8.986298317,1.5,Go,13,1,2,0.833142857,0.264302656,2,11,37.772561,-122.450967,55,37.77744,-122.46494
243994,23.3325129,2.5,Go,13,1,2,1,0.067391653,3,58,37.75714,-122.41164,43,37.77747,-122.433245
244007,53.04973325,4.1,Intro_Pro,13,1,2,0.840571429,0.042281953,4,23,37.773084,-122.390665,23,37.773084,-122.390665
244013,11.9275485,1.5,Intro_Pro,13,1,2,0.974857143,0.00303937,2,107,37.80241,-122.40953,26,37.791638,-122.391761
244014,83.5185987,4.1,Intro_Pro,13,1,2,1,0.142052948,6,1,37.783622,-122.404401,1,37.783622,-122.404401
