Id,Name,Year,Gender,Count
1081549,Keonda,1990,F,6
1081550,Keonta,1990,F,6
1081551,Kerah,1990,F,6
1081552,Kerbi,1990,F,6
1081553,Kerline,1990,F,6
1081554,Kerstine,1990,F,6
1081555,Keshauna,1990,F,6
1081556,Keshona,1990,F,6
1081557,Kevyn,1990,F,6
1081558,Keyairra,1990,F,6
1081559,Keyon,1990,F,6
1081560,Keyonnia,1990,F,6
1081561,Keyonta,1990,F,6
1081562,Khari,1990,F,6
1081563,Khiara,1990,F,6
1081564,Khrystine,1990,F,6
1081565,Khusbu,1990,F,6
1081566,Kianah,1990,F,6
1081567,Kianie,1990,F,6
1081568,Kiasia,1990,F,6
1081569,Kieana,1990,F,6
1081570,Kieria,1990,F,6
1081571,Kierrah,1990,F,6
1081572,Kieshia,1990,F,6
1081573,Kijuana,1990,F,6
1081574,Kimara,1990,F,6
1081575,Kimika,1990,F,6
1081576,Kimiya,1990,F,6
1081577,Kindell,1990,F,6
1081578,Kirstee,1990,F,6
1081579,Kishawna,1990,F,6
1081580,Kishia,1990,F,6
1081581,Kiwana,1990,F,6
1081582,Kiwanna,1990,F,6
1081583,Kiyoko,1990,F,6
1081584,Kiyona,1990,F,6
1081585,Kiyuana,1990,F,6
1081586,Kizzie,1990,F,6
1081587,Kjersti,1990,F,6
1081588,Kjirsten,1990,F,6
1081589,Korah,1990,F,6
1081590,Koreen,1990,F,6
1081591,Koreena,1990,F,6
1081592,Korsica,1990,F,6
1081593,Koty,1990,F,6
1081594,Kree,1990,F,6
1081595,Krina,1990,F,6
1081596,Krisa,1990,F,6
1081597,Krisann,1990,F,6
1081598,Krisina,1990,F,6
1081599,Kristah,1990,F,6
1081600,Kristiane,1990,F,6
1081601,Krystalann,1990,F,6
1081602,Krystalynn,1990,F,6
1081603,Krystelle,1990,F,6
1081604,Krystena,1990,F,6
1081605,Krystl,1990,F,6
1081606,Kurston,1990,F,6
1081607,Kurstyn,1990,F,6
1081608,Kwanesha,1990,F,6
1081609,Kyarra,1990,F,6
1081610,Kylin,1990,F,6
1081611,Kymia,1990,F,6
1081612,Kyonna,1990,F,6
1081613,Kystal,1990,F,6
1081614,Labrina,1990,F,6
1081615,Lachrisha,1990,F,6
1081616,Lacia,1990,F,6
1081617,Lacora,1990,F,6
1081618,Lacreasha,1990,F,6
1081619,Lacreisha,1990,F,6
1081620,Ladan,1990,F,6
1081621,Lafaye,1990,F,6
1081622,Laini,1990,F,6
1081623,Lajasmine,1990,F,6
1081624,Lakaisha,1990,F,6
1081625,Lakan,1990,F,6
1081626,Lakeasha,1990,F,6
1081627,Lakeidra,1990,F,6
1081628,Lakeria,1990,F,6
1081629,Laketria,1990,F,6
1081630,Laketta,1990,F,6
1081631,Lakeyia,1990,F,6
1081632,Lakreisha,1990,F,6
1081633,Lamiya,1990,F,6
1081634,Lannie,1990,F,6
1081635,Laporchia,1990,F,6
1081636,Laporshia,1990,F,6
1081637,Laqueena,1990,F,6
1081638,Laquenta,1990,F,6
1081639,Laquette,1990,F,6
1081640,Laquisa,1990,F,6
1081641,Lareisha,1990,F,6
1081642,Laretta,1990,F,6
1081643,Laria,1990,F,6
1081644,Larry,1990,F,6
1081645,Lasey,1990,F,6
1081646,Lashun,1990,F,6
1081647,Lataija,1990,F,6
1081648,Latandra,1990,F,6
1081649,Lataria,1990,F,6
1081650,Latausha,1990,F,6
1081651,Latay,1990,F,6
1081652,Lataysha,1990,F,6
1081653,Lateafa,1990,F,6
1081654,Latefia,1990,F,6
1081655,Latiya,1990,F,6
1081656,Latona,1990,F,6
1081657,Latonda,1990,F,6
1081658,Latrease,1990,F,6
1081659,Latresa,1990,F,6
1081660,Latrise,1990,F,6
1081661,Laural,1990,F,6
1081662,Laurann,1990,F,6
1081663,Laurenmarie,1990,F,6
1081664,Lauryl,1990,F,6
1081665,Lavada,1990,F,6
1081666,Lavasha,1990,F,6
1081667,Laveda,1990,F,6
1081668,Lavena,1990,F,6
1081669,Lavra,1990,F,6
1081670,Layce,1990,F,6
1081671,Leahanna,1990,F,6
1081672,Leanora,1990,F,6
1081673,Leasa,1990,F,6
1081674,Leiloni,1990,F,6
1081675,Leimomi,1990,F,6
1081676,Lekeya,1990,F,6
1081677,Lenamarie,1990,F,6
1081678,Lene,1990,F,6
1081679,Lenea,1990,F,6
1081680,Leny,1990,F,6
1081681,Leonda,1990,F,6
1081682,Leondria,1990,F,6
1081683,Leonie,1990,F,6
1081684,Lequisha,1990,F,6
1081685,Lera,1990,F,6
1081686,Lesandra,1990,F,6
1081687,Leshea,1990,F,6
1081688,Lesliann,1990,F,6
1081689,Leslieanne,1990,F,6
1081690,Letricia,1990,F,6
1081691,Levina,1990,F,6
1081692,Levita,1990,F,6
1081693,Libbie,1990,F,6
1081694,Lichelle,1990,F,6
1081695,Lidya,1990,F,6
1081696,Liliam,1990,F,6
1081697,Liliane,1990,F,6
1081698,Lillia,1990,F,6
1081699,Lillyan,1990,F,6
1081700,Lilybeth,1990,F,6
1081701,Lin,1990,F,6
1081702,Lindsea,1990,F,6
1081703,Lindzee,1990,F,6
1081704,Lindzi,1990,F,6
1081705,Lindzy,1990,F,6
1081706,Linn,1990,F,6
1081707,Liora,1990,F,6
1081708,Lisaann,1990,F,6
1081709,Lizamarie,1990,F,6
1081710,Lizete,1990,F,6
1081711,Lizzett,1990,F,6
1081712,Lonnisha,1990,F,6
1081713,Lorae,1990,F,6
1081714,Loraina,1990,F,6
1081715,Lorenda,1990,F,6
1081716,Lorianna,1990,F,6
1081717,Lotus,1990,F,6
1081718,Loura,1990,F,6
1081719,Lucienne,1990,F,6
1081720,Lucile,1990,F,6
1081721,Ludivina,1990,F,6
1081722,Luisita,1990,F,6
1081723,Lulu,1990,F,6
1081724,Lundon,1990,F,6
1081725,Luzero,1990,F,6
1081726,Lyana,1990,F,6
1081727,Lynde,1990,F,6
1081728,Lyndzee,1990,F,6
1081729,Lyndzi,1990,F,6
1081730,Lynise,1990,F,6
1081731,Lynze,1990,F,6
1081732,Lytia,1990,F,6
1081733,Lyza,1990,F,6
1081734,Madalyne,1990,F,6
1081735,Madelein,1990,F,6
1081736,Madia,1990,F,6
1081737,Madisson,1990,F,6
1081738,Madysen,1990,F,6
1081739,Maelynn,1990,F,6
1081740,Magdelin,1990,F,6
1081741,Magdeline,1990,F,6
1081742,Maiko,1990,F,6
1081743,Maikou,1990,F,6
1081744,Maizie,1990,F,6
1081745,Makaya,1990,F,6
1081746,Maki,1990,F,6
1081747,Makinzie,1990,F,6
1081748,Makisha,1990,F,6
1081749,Malgorzata,1990,F,6
1081750,Mali,1990,F,6
1081751,Malie,1990,F,6
1081752,Malik,1990,F,6
1081753,Malini,1990,F,6
1081754,Malkie,1990,F,6
1081755,Mallarie,1990,F,6
1081756,Mallorey,1990,F,6
1081757,Manasa,1990,F,6
1081758,Marcedez,1990,F,6
1081759,Marcee,1990,F,6
1081760,Margarett,1990,F,6
1081761,Mariadelaluz,1990,F,6
1081762,Mariafernanda,1990,F,6
1081763,Marialena,1990,F,6
1081764,Marice,1990,F,6
1081765,Marixa,1990,F,6
1081766,Marja,1990,F,6
1081767,Markecia,1990,F,6
1081768,Markeesha,1990,F,6
1081769,Markela,1990,F,6
1081770,Markella,1990,F,6
1081771,Markesa,1990,F,6
1081772,Marqueshia,1990,F,6
1081773,Marquila,1990,F,6
1081774,Marquisa,1990,F,6
1081775,Marshella,1990,F,6
1081776,Martie,1990,F,6
1081777,Marvella,1990,F,6
1081778,Marvette,1990,F,6
1081779,Maryia,1990,F,6
1081780,Marytza,1990,F,6
1081781,Mashonda,1990,F,6
1081782,Maxiel,1990,F,6
1081783,Mayce,1990,F,6
1081784,Maylee,1990,F,6
1081785,Mayling,1990,F,6
1081786,Mckena,1990,F,6
1081787,Meaghann,1990,F,6
1081788,Megahn,1990,F,6
1081789,Meggin,1990,F,6
1081790,Megham,1990,F,6
1081791,Meiko,1990,F,6
1081792,Meilani,1990,F,6
1081793,Meilin,1990,F,6
1081794,Meka,1990,F,6
1081795,Mekala,1990,F,6
1081796,Meleane,1990,F,6
1081797,Melesa,1990,F,6
1081798,Melica,1990,F,6
1081799,Mellyssa,1990,F,6
1081800,Mendi,1990,F,6
1081801,Mercedees,1990,F,6
1081802,Merena,1990,F,6
1081803,Merika,1990,F,6
1081804,Merisha,1990,F,6
1081805,Merlinda,1990,F,6
1081806,Meron,1990,F,6
1081807,Mery,1990,F,6
1081808,Miana,1990,F,6
1081809,Mianna,1990,F,6
1081810,Miasia,1990,F,6
1081811,Mickel,1990,F,6
1081812,Miho,1990,F,6
1081813,Mija,1990,F,6
1081814,Mikael,1990,F,6
1081815,Mikeala,1990,F,6
1081816,Mikeisha,1990,F,6
1081817,Mikenzie,1990,F,6
1081818,Mikeshia,1990,F,6
1081819,Mikkia,1990,F,6
1081820,Milica,1990,F,6
1081821,Miosha,1990,F,6
1081822,Mirah,1990,F,6
1081823,Miri,1990,F,6
1081824,Mirza,1990,F,6
1081825,Mishale,1990,F,6
1081826,Mishea,1990,F,6
1081827,Modesta,1990,F,6
1081828,Mohini,1990,F,6
1081829,Moire,1990,F,6
1081830,Moncerrat,1990,F,6
1081831,Moneke,1990,F,6
1081832,Monik,1990,F,6
1081833,Monisa,1990,F,6
1081834,Monita,1990,F,6
1081835,Monque,1990,F,6
1081836,Montessa,1990,F,6
1081837,Montinique,1990,F,6
1081838,Mora,1990,F,6
1081839,Morgin,1990,F,6
1081840,Moya,1990,F,6
1081841,Myda,1990,F,6
1081842,Myiah,1990,F,6
1081843,Mykaela,1990,F,6
1081844,Mykeisha,1990,F,6
1081845,Mykesha,1990,F,6
1081846,Mylene,1990,F,6
1081847,Mysha,1990,F,6
1081848,Nadina,1990,F,6
1081849,Nadiya,1990,F,6
1081850,Nafisah,1990,F,6
1081851,Nairi,1990,F,6
1081852,Nakeita,1990,F,6
1081853,Nakendra,1990,F,6
1081854,Namrata,1990,F,6
1081855,Nancie,1990,F,6
1081856,Naoko,1990,F,6
1081857,Nardia,1990,F,6
1081858,Nargis,1990,F,6
1081859,Naria,1990,F,6
1081860,Narine,1990,F,6
1081861,Nashae,1990,F,6
1081862,Nastashia,1990,F,6
1081863,Natachia,1990,F,6
1081864,Natausha,1990,F,6
1081865,Natiya,1990,F,6
1081866,Natlaie,1990,F,6
1081867,Nayelly,1990,F,6
1081868,Nayisha,1990,F,6
1081869,Neala,1990,F,6
1081870,Necia,1990,F,6
1081871,Neema,1990,F,6
1081872,Nekita,1990,F,6
1081873,Neta,1990,F,6
1081874,Nhia,1990,F,6
1081875,Niaja,1990,F,6
1081876,Nica,1990,F,6
1081877,Nicolas,1990,F,6
1081878,Nikkea,1990,F,6
1081879,Nikya,1990,F,6
1081880,Nilam,1990,F,6
1081881,Nile,1990,F,6
1081882,Niloofar,1990,F,6
1081883,Nima,1990,F,6
1081884,Ninamarie,1990,F,6
1081885,Ninoshka,1990,F,6
1081886,Nitisha,1990,F,6
1081887,Nitosha,1990,F,6
1081888,Nitzia,1990,F,6
1081889,Niurka,1990,F,6
1081890,Nivia,1990,F,6
1081891,Niyah,1990,F,6
1081892,Njeri,1990,F,6
1081893,Noe,1990,F,6
1081894,Nolan,1990,F,6
1081895,Nolita,1990,F,6
1081896,Nori,1990,F,6
1081897,Noriko,1990,F,6
1081898,Noris,1990,F,6
1081899,Nupur,1990,F,6
1081900,Nytisha,1990,F,6
1081901,Odyssey,1990,F,6
1081902,Omeshia,1990,F,6
1081903,Onisha,1990,F,6
1081904,Oriel,1990,F,6
1081905,Orlandria,1990,F,6
1081906,Ornella,1990,F,6
1081907,Oshea,1990,F,6
1081908,Otisha,1990,F,6
1081909,Pai,1990,F,6
1081910,Pansy,1990,F,6
1081911,Parish,1990,F,6
1081912,Pariss,1990,F,6
1081913,Pashion,1990,F,6
1081914,Patrese,1990,F,6
1081915,Patriciaann,1990,F,6
1081916,Paulena,1990,F,6
1081917,Paulita,1990,F,6
1081918,Peace,1990,F,6
1081919,Pelin,1990,F,6
1081920,Phallon,1990,F,6
1081921,Phi,1990,F,6
1081922,Phylica,1990,F,6
1081923,Pnina,1990,F,6
1081924,Pola,1990,F,6
1081925,Porshae,1990,F,6
1081926,Prachi,1990,F,6
1081927,Praise,1990,F,6
1081928,Preeya,1990,F,6
1081929,Preshus,1990,F,6
1081930,Pricella,1990,F,6
1081931,Priscylla,1990,F,6
1081932,Quadasia,1990,F,6
1081933,Quaneka,1990,F,6
1081934,Quaniece,1990,F,6
1081935,Queenie,1990,F,6
1081936,Quenesha,1990,F,6
1081937,Quinnisha,1990,F,6
1081938,Quintera,1990,F,6
1081939,Quintisha,1990,F,6
1081940,Qunisha,1990,F,6
1081941,Rachelmarie,1990,F,6
1081942,Raeana,1990,F,6
1081943,Raelynne,1990,F,6
1081944,Raenell,1990,F,6
1081945,Rafaella,1990,F,6
1081946,Rafia,1990,F,6
1081947,Raguel,1990,F,6
1081948,Rahma,1990,F,6
1081949,Rainy,1990,F,6
1081950,Rakeshia,1990,F,6
1081951,Rami,1990,F,6
1081952,Raney,1990,F,6
1081953,Raniesha,1990,F,6
1081954,Ranique,1990,F,6
1081955,Rashaundra,1990,F,6
1081956,Rashay,1990,F,6
1081957,Rasheema,1990,F,6
1081958,Rasheka,1990,F,6
1081959,Rashena,1990,F,6
1081960,Rashima,1990,F,6
1081961,Raylyn,1990,F,6
1081962,Rayme,1990,F,6
1081963,Rayvon,1990,F,6
1081964,Rayza,1990,F,6
1081965,Reatta,1990,F,6
1081966,Rebakah,1990,F,6
1081967,Rebba,1990,F,6
1081968,Reeanna,1990,F,6
1081969,Reginia,1990,F,6
1081970,Reisha,1990,F,6
1081971,Rejeana,1990,F,6
1081972,Rekeisha,1990,F,6
1081973,Renessa,1990,F,6
1081974,Renette,1990,F,6
1081975,Reniesha,1990,F,6
1081976,Renna,1990,F,6
1081977,Renne,1990,F,6
1081978,Resa,1990,F,6
1081979,Reshawn,1990,F,6
1081980,Reta,1990,F,6
1081981,Retta,1990,F,6
1081982,Reveca,1990,F,6
1081983,Reyes,1990,F,6
1081984,Riata,1990,F,6
1081985,Ricarda,1990,F,6
1081986,Richel,1990,F,6
1081987,Rickey,1990,F,6
1081988,Robi,1990,F,6
1081989,Rochella,1990,F,6
1081990,Rodnika,1990,F,6
1081991,Rodolfo,1990,F,6
1081992,Rohini,1990,F,6
1081993,Rola,1990,F,6
1081994,Rolonda,1990,F,6
1081995,Romelia,1990,F,6
1081996,Romesha,1990,F,6
1081997,Ronae,1990,F,6
1081998,Roniqua,1990,F,6
1081999,Ronise,1990,F,6
1082000,Ronnae,1990,F,6
1082001,Rosaelia,1990,F,6
1082002,Rosamond,1990,F,6
1082003,Rosann,1990,F,6
1082004,Rosheda,1990,F,6
1082005,Rosland,1990,F,6
1082006,Rossella,1990,F,6
1082007,Roxette,1990,F,6
1082008,Roza,1990,F,6
1082009,Rychelle,1990,F,6
1082010,Rykia,1990,F,6
1082011,Ryley,1990,F,6
1082012,Saber,1990,F,6
1082013,Sabriya,1990,F,6
1082014,Safaa,1990,F,6
1082015,Saher,1990,F,6
1082016,Sahrish,1990,F,6
1082017,Sai,1990,F,6
1082018,Sairah,1990,F,6
1082019,Saja,1990,F,6
1082020,Saleema,1990,F,6
1082021,Salisha,1990,F,6
1082022,Salli,1990,F,6
1082023,Sallyann,1990,F,6
1082024,Saman,1990,F,6
1082025,Sameisha,1990,F,6
1082026,Samisha,1990,F,6
1082027,Samiya,1990,F,6
1082028,Samnatha,1990,F,6
1082029,Samona,1990,F,6
1082030,Sanda,1990,F,6
1082031,Sanoe,1990,F,6
1082032,Santerica,1990,F,6
1082033,Santos,1990,F,6
1082034,Saphire,1990,F,6
1082035,Saquita,1990,F,6
1082036,Saquoia,1990,F,6
1082037,Sarahanne,1990,F,6
1082038,Sarahjean,1990,F,6
1082039,Sarahy,1990,F,6
1082040,Saran,1990,F,6
1082041,Sareen,1990,F,6
1082042,Satia,1990,F,6
1082043,Satoko,1990,F,6
1082044,Savonnah,1990,F,6
1082045,Sayaka,1990,F,6
1082046,Seleena,1990,F,6
1082047,Selia,1990,F,6
1082048,Sephanie,1990,F,6
1082049,Serria,1990,F,6
1082050,Serrina,1990,F,6
1082051,Sesily,1990,F,6
1082052,Shabria,1990,F,6
1082053,Shadaria,1990,F,6
1082054,Shadavia,1990,F,6
1082055,Shadel,1990,F,6
1082056,Shadell,1990,F,6
1082057,Shahida,1990,F,6
1082058,Shahla,1990,F,6
1082059,Shaily,1990,F,6
1082060,Shaketra,1990,F,6
1082061,Shaketta,1990,F,6
1082062,Shakevia,1990,F,6
1082063,Shakilah,1990,F,6
1082064,Shakoya,1990,F,6
1082065,Shalaina,1990,F,6
1082066,Shalandria,1990,F,6
1082067,Shalani,1990,F,6
1082068,Shalayne,1990,F,6
1082069,Shalecia,1990,F,6
1082070,Shalesha,1990,F,6
1082071,Shalethia,1990,F,6
1082072,Shalie,1990,F,6
1082073,Shalona,1990,F,6
1082074,Shalonna,1990,F,6
1082075,Shamaka,1990,F,6
1082076,Shamecka,1990,F,6
1082077,Shameria,1990,F,6
1082078,Shamesha,1990,F,6
1082079,Shametra,1990,F,6
1082080,Shamila,1990,F,6
1082081,Shamilla,1990,F,6
1082082,Shamiqua,1990,F,6
1082083,Shamirra,1990,F,6
1082084,Shamona,1990,F,6
1082085,Shandricka,1990,F,6
1082086,Shaneca,1990,F,6
1082087,Shanecia,1990,F,6
1082088,Shanedra,1990,F,6
1082089,Shanei,1990,F,6
1082090,Shanessa,1990,F,6
1082091,Shanethia,1990,F,6
1082092,Shaneya,1990,F,6
1082093,Shaniah,1990,F,6
1082094,Shaniese,1990,F,6
1082095,Shanikwa,1990,F,6
1082096,Shanin,1990,F,6
1082097,Shanoah,1990,F,6
1082098,Shanora,1990,F,6
1082099,Shanquetta,1990,F,6
1082100,Shanquilla,1990,F,6
1082101,Shantaria,1990,F,6
1082102,Shantaya,1990,F,6
1082103,Shanterica,1990,F,6
1082104,Shantrece,1990,F,6
1082105,Shaquavia,1990,F,6
1082106,Shaquay,1990,F,6
1082107,Shaquera,1990,F,6
1082108,Shaquida,1990,F,6
1082109,Shaqula,1990,F,6
1082110,Sharayne,1990,F,6
1082111,Share,1990,F,6
1082112,Sharel,1990,F,6
1082113,Shariece,1990,F,6
1082114,Sharine,1990,F,6
1082115,Sharitta,1990,F,6
1082116,Sharline,1990,F,6
1082117,Sharlynn,1990,F,6
1082118,Sharnetta,1990,F,6
1082119,Sharnika,1990,F,6
1082120,Shary,1990,F,6
1082121,Shaterika,1990,F,6
1082122,Shatice,1990,F,6
1082123,Shatisha,1990,F,6
1082124,Shaunae,1990,F,6
1082125,Shaundrea,1990,F,6
1082126,Shaune,1990,F,6
1082127,Shaunette,1990,F,6
1082128,Shaunie,1990,F,6
1082129,Shauniece,1990,F,6
1082130,Shauntee,1990,F,6
1082131,Shauntelle,1990,F,6
1082132,Shavawn,1990,F,6
1082133,Shavonta,1990,F,6
1082134,Shavontae,1990,F,6
1082135,Shawnelle,1990,F,6
1082136,Shayanne,1990,F,6
1082137,Shayley,1990,F,6
1082138,Shayli,1990,F,6
1082139,Shaylia,1990,F,6
1082140,Shaylynne,1990,F,6
1082141,Shaynee,1990,F,6
1082142,Shealeen,1990,F,6
1082143,Sheera,1990,F,6
1082144,Sheereen,1990,F,6
1082145,Sheilla,1990,F,6
1082146,Shelbye,1990,F,6
1082147,Shelice,1990,F,6
1082148,Shelisha,1990,F,6
1082149,Shelsey,1990,F,6
1082150,Shenaya,1990,F,6
1082151,Sheneika,1990,F,6
1082152,Sheonta,1990,F,6
1082153,Shermeka,1990,F,6
1082154,Shermika,1990,F,6
1082155,Sheronica,1990,F,6
1082156,Sherree,1990,F,6
1082157,Shevaun,1990,F,6
1082158,Shi,1990,F,6
1082159,Shian,1990,F,6
1082160,Shieka,1990,F,6
1082161,Shimeka,1990,F,6
1082162,Shineka,1990,F,6
1082163,Shinique,1990,F,6
1082164,Shir,1990,F,6
1082165,Shiran,1990,F,6
1082166,Shivon,1990,F,6
1082167,Shondria,1990,F,6
1082168,Shondrika,1990,F,6
1082169,Shontelle,1990,F,6
1082170,Shontoya,1990,F,6
1082171,Shqipe,1990,F,6
1082172,Shulamis,1990,F,6
1082173,Shumeka,1990,F,6
1082174,Shundra,1990,F,6
1082175,Shuntia,1990,F,6
1082176,Shyana,1990,F,6
1082177,Shyasia,1990,F,6
1082178,Shylah,1990,F,6
1082179,Shylia,1990,F,6
1082180,Shyna,1990,F,6
1082181,Shyniece,1990,F,6
1082182,Sinclair,1990,F,6
1082183,Sindia,1990,F,6
1082184,Siobhain,1990,F,6
1082185,Sirah,1990,F,6
1082186,Skila,1990,F,6
1082187,Skyelar,1990,F,6
1082188,Skylier,1990,F,6
1082189,Smanatha,1990,F,6
1082190,Solimar,1990,F,6
1082191,Solmarie,1990,F,6
1082192,Somaya,1990,F,6
1082193,Sophany,1990,F,6
1082194,Sophonie,1990,F,6
1082195,Sorcha,1990,F,6
1082196,Staceyann,1990,F,6
1082197,Stacha,1990,F,6
1082198,Stanley,1990,F,6
1082199,Starkeisha,1990,F,6
1082200,Starkesha,1990,F,6
1082201,Starlett,1990,F,6
1082202,Starnisha,1990,F,6
1082203,Stavroula,1990,F,6
1082204,Steohanie,1990,F,6
1082205,Stepheni,1990,F,6
1082206,Stori,1990,F,6
1082207,Sueann,1990,F,6
1082208,Sumaya,1990,F,6
1082209,Sumayya,1990,F,6
1082210,Suong,1990,F,6
1082211,Supriya,1990,F,6
1082212,Surena,1990,F,6
1082213,Susette,1990,F,6
1082214,Suzzette,1990,F,6
1082215,Synethia,1990,F,6
1082216,Tabria,1990,F,6
1082217,Tabrina,1990,F,6
1082218,Tahra,1990,F,6
1082219,Tajha,1990,F,6
1082220,Taji,1990,F,6
1082221,Tajuanna,1990,F,6
1082222,Takayla,1990,F,6
1082223,Takeena,1990,F,6
1082224,Takelia,1990,F,6
1082225,Takeyla,1990,F,6
1082226,Takyra,1990,F,6
1082227,Talayia,1990,F,6
1082228,Talecia,1990,F,6
1082229,Talene,1990,F,6
1082230,Tamana,1990,F,6
1082231,Tamaya,1990,F,6
1082232,Tameria,1990,F,6
1082233,Tamonica,1990,F,6
1082234,Tanechia,1990,F,6
1082235,Tanga,1990,F,6
1082236,Tangia,1990,F,6
1082237,Tanicka,1990,F,6
1082238,Tanikka,1990,F,6
1082239,Tanira,1990,F,6
1082240,Tannah,1990,F,6
1082241,Taquia,1990,F,6
1082242,Taralee,1990,F,6
1082243,Taraya,1990,F,6
1082244,Taressa,1990,F,6
1082245,Tarna,1990,F,6
1082246,Tashai,1990,F,6
1082247,Tashala,1990,F,6
1082248,Tashaunda,1990,F,6
1082249,Tasheba,1990,F,6
1082250,Tasheika,1990,F,6
1082251,Tashera,1990,F,6
1082252,Tathiana,1990,F,6
1082253,Tavon,1990,F,6
1082254,Tayonna,1990,F,6
1082255,Tayshia,1990,F,6
1082256,Teeya,1990,F,6
1082257,Tehani,1990,F,6
1082258,Teiara,1990,F,6
1082259,Tekera,1990,F,6
1082260,Tekeshia,1990,F,6
1082261,Telesha,1990,F,6
1082262,Teleshia,1990,F,6
1082263,Telma,1990,F,6
1082264,Temisha,1990,F,6
1082265,Tenay,1990,F,6
1082266,Tenee,1990,F,6
1082267,Tenequa,1990,F,6
1082268,Tenicia,1990,F,6
1082269,Teondra,1990,F,6
1082270,Tereka,1990,F,6
1082271,Terena,1990,F,6
1082272,Teresina,1990,F,6
1082273,Terissa,1990,F,6
1082274,Terralyn,1990,F,6
1082275,Terressa,1990,F,6
1082276,Terrisa,1990,F,6
1082277,Teshawn,1990,F,6
1082278,Tessy,1990,F,6
1082279,Teyona,1990,F,6
1082280,Theadora,1990,F,6
1082281,Theda,1990,F,6
1082282,Theresamarie,1990,F,6
1082283,Thia,1990,F,6
1082284,Ti,1990,F,6
1082285,Tiairra,1990,F,6
1082286,Tianca,1990,F,6
1082287,Tiasia,1990,F,6
1082288,Tida,1990,F,6
1082289,Tierany,1990,F,6
1082290,Tiffony,1990,F,6
1082291,Tilisa,1990,F,6
1082292,Tilly,1990,F,6
1082293,Timisha,1990,F,6
1082294,Timmeka,1990,F,6
1082295,Timmeshia,1990,F,6
1082296,Tineka,1990,F,6
1082297,Tineshia,1990,F,6
1082298,Tishina,1990,F,6
1082299,Toiya,1990,F,6
1082300,Tomica,1990,F,6
1082301,Tomie,1990,F,6
1082302,Tona,1990,F,6
1082303,Tondalaya,1990,F,6
1082304,Tonee,1990,F,6
1082305,Toneka,1990,F,6
1082306,Tonirose,1990,F,6
1082307,Tonna,1990,F,6
1082308,Toriana,1990,F,6
1082309,Toriann,1990,F,6
1082310,Torry,1990,F,6
1082311,Toy,1990,F,6
1082312,Tracyann,1990,F,6
1082313,Trameka,1990,F,6
1082314,Tranell,1990,F,6
1082315,Tranese,1990,F,6
1082316,Tranika,1990,F,6
1082317,Tria,1990,F,6
1082318,Trini,1990,F,6
1082319,Triniece,1990,F,6
1082320,Trinita,1990,F,6
1082321,Triona,1990,F,6
1082322,Trisa,1990,F,6
1082323,Trishna,1990,F,6
1082324,Tristine,1990,F,6
1082325,Trystan,1990,F,6
1082326,Twanda,1990,F,6
1082327,Tye,1990,F,6
1082328,Tylea,1990,F,6
1082329,Tylia,1990,F,6
1082330,Tymeka,1990,F,6
1082331,Tymira,1990,F,6
1082332,Tymisha,1990,F,6
1082333,Tyre,1990,F,6
1082334,Tyrhonda,1990,F,6
1082335,Tyrina,1990,F,6
1082336,Tyshauna,1990,F,6
1082337,Uilani,1990,F,6
1082338,Ulyssa,1990,F,6
1082339,Uyen,1990,F,6
1082340,Valincia,1990,F,6
1082341,Vaneshia,1990,F,6
1082342,Vanesse,1990,F,6
1082343,Vang,1990,F,6
1082344,Vanice,1990,F,6
1082345,Vanika,1990,F,6
1082346,Vashonda,1990,F,6
1082347,Vaughn,1990,F,6
1082348,Velencia,1990,F,6
1082349,Venezia,1990,F,6
1082350,Vernetta,1990,F,6
1082351,Vernisha,1990,F,6
1082352,Vernonica,1990,F,6
1082353,Veroncia,1990,F,6
1082354,Vesenia,1990,F,6
1082355,Victoriana,1990,F,6
1082356,Vidya,1990,F,6
1082357,Vinesha,1990,F,6
1082358,Wala,1990,F,6
1082359,Walisha,1990,F,6
1082360,Warren,1990,F,6
1082361,Waverly,1990,F,6
1082362,Waynisha,1990,F,6
1082363,Wilmarie,1990,F,6
1082364,Winny,1990,F,6
1082365,Winta,1990,F,6
1082366,Xandra,1990,F,6
1082367,Xochilth,1990,F,6
1082368,Yachet,1990,F,6
1082369,Yakia,1990,F,6
1082370,Yamaris,1990,F,6
1082371,Yamira,1990,F,6
1082372,Yanci,1990,F,6
1082373,Yanil,1990,F,6
1082374,Yaniris,1990,F,6
1082375,Yaqueline,1990,F,6
1082376,Yazmeen,1990,F,6
1082377,Yesania,1990,F,6
1082378,Yesenio,1990,F,6
1082379,Yesmeen,1990,F,6
1082380,Yesnia,1990,F,6
1082381,Yetta,1990,F,6
1082382,Yina,1990,F,6
1082383,Yitta,1990,F,6
1082384,Ymani,1990,F,6
1082385,Yolando,1990,F,6
1082386,Yomayra,1990,F,6
1082387,Ysatis,1990,F,6
1082388,Yulia,1990,F,6
1082389,Yunuen,1990,F,6
1082390,Yuritzy,1990,F,6
1082391,Yvone,1990,F,6
1082392,Yzamar,1990,F,6
1082393,Zain,1990,F,6
1082394,Zakiah,1990,F,6
1082395,Zareen,1990,F,6
1082396,Zasha,1990,F,6
1082397,Zayna,1990,F,6
1082398,Zenna,1990,F,6
1082399,Zera,1990,F,6
1082400,Ziomara,1990,F,6
1082401,Zoi,1990,F,6
1082402,Zsazsa,1990,F,6
1082403,Zurisadai,1990,F,6
