,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,normalized_price
3764,12395607,East Austin townhouse for rent,34631179,Manny,,78702,30.26667842722568,-97.70771847872996,Entire home/apt,100,31,0,,,1,83,0.0925589836660617
3765,12404341,Cozy Bedroom Centrally Located,11076074,Marcos,,78704,30.237978094175485,-97.75702264063227,Private room,50,3,31,2018-09-02,1.07,2,173,0.0018148820326678765
3766,12407108,Downtown Austin! Spacious Condo by One Fine Flat,11697746,Kent,,78701,30.266393447801466,-97.74296208617413,Entire home/apt,175,1,121,2018-09-04,4.31,1,155,0.22867513611615245
3767,12418747,House on the Creek - Central Austin,43226646,Corbin,,78757,30.33106801315659,-97.72551918259528,Entire home/apt,84,2,10,2016-10-11,0.34,1,223,0.06352087114337568
3768,12424459,"Central Austin Condo Near UT, Downtown, & Capitol",27841769,Macie,,78705,30.29292071487595,-97.7250041604102,Entire home/apt,100,2,30,2017-05-24,1.08,1,0,0.0925589836660617
3769,12427303,"Downtown Nextdoor to Convention Center, 4th Street",9720111,AmesB,,78701,30.26430014601005,-97.74083501500978,Entire home/apt,175,1,137,2018-08-31,5.04,1,311,0.22867513611615245
3770,12431608,NEW Modern Farmhouse-78704 Near SOCO and Lake,21382575,Whitney,,78704,30.242423331005842,-97.76280247465284,Entire home/apt,225,2,79,2018-09-03,3.03,2,159,0.3194192377495463
3771,12434404,East Side Private Bedroom,22014033,Brad,,78702,30.25013471677164,-97.72985066988664,Private room,69,1,131,2018-08-26,4.55,1,72,0.036297640653357534
3772,12434707,"Hill Country at Rancho Funk ""C""",14903994,Debbie & Cameron,,78738,30.30904943107002,-97.95508683744585,Private room,85,1,17,2018-07-23,0.6,3,365,0.06533575317604355
3773,12451881,Modern Eastside Bungalow - Close to Downtown - 2/2,3682664,Allie,,78702,30.27888437772335,-97.70755932158156,Entire home/apt,300,2,13,2018-01-16,0.55,2,34,0.455535390199637
3774,12463964,RANCH! 165 acre private Retreat 20 min to downtown,11258930,Lisa,,78737,30.214715024169593,-97.93597298451513,Entire home/apt,325,1,28,2018-09-03,1.05,2,360,0.5009074410163339
3775,12468072,Apartment in quiet North Austin,67476141,Jennifer,,78728,30.434945672762467,-97.67546369154121,Private room,50,1,6,2017-10-22,0.33,1,361,0.0018148820326678765
3776,12472546,"Huge, Private Central Austin Sublet",31539546,Mohamed,,78705,30.292684184859734,-97.72663912301205,Entire home/apt,69,3,2,2016-07-31,0.07,1,0,0.036297640653357534
3777,12489539,Modern 3 Level Apt in Perfect Location,20613441,Josua,,78704,30.249734894719204,-97.76856011965336,Entire home/apt,200,2,23,2017-05-29,0.89,1,0,0.27404718693284935
3778,12507805,Spacious Home in Deep South Austin,67733483,Rachel And Brian,,78748,30.16019551764457,-97.85187000078774,Entire home/apt,203,1,9,2017-04-30,0.32,1,0,0.279491833030853
3779,12516969,Downtown Austin!,54232093,Jonathan,,78702,30.275988440762326,-97.72837606859021,Entire home/apt,222,2,5,2018-03-12,0.28,1,365,0.3139745916515426
3780,12519062,Palma Plaza Pool House: 30 night minimum stay,67803878,Sarah,,78703,30.282275918827033,-97.76073746536898,Entire home/apt,55,30,44,2018-08-10,1.55,1,23,0.010889292196007259
3781,12520997,"Modern, Cozy, Quiet, and Spacious in NW Austin.",5667549,Mike And Nadia,,78730,30.39936271446727,-97.85142958962636,Private room,49,1,73,2018-08-05,3.99,3,53,0.0
3782,12534356,Soak Up the City from a Chic SoLa Retreat,44664003,Tobin,,78704,30.246100831989107,-97.77225306370748,Entire home/apt,120,2,154,2018-08-29,5.35,5,282,0.12885662431941924
3783,12534754,Relaxing room in East Austin,37055789,Michael,,78741,30.218928995900523,-97.73859451906924,Private room,75,1,10,2018-08-05,0.55,1,65,0.047186932849364795
3784,12538954,Downtown Bungalow - Walk to ACL!,2145939,Brad,,78703,30.278278205814985,-97.76017445741819,Entire home/apt,119,2,89,2018-09-03,3.38,3,128,0.12704174228675136
3785,12544666,Great vintage SOCO downtown apt,39236263,Melissa,,78704,30.247723341144194,-97.7459343716292,Entire home/apt,150,1,7,2016-05-30,0.24,1,0,0.18330308529945555
3786,12549235,Urban Tree House,68015573,Trish,,78751,30.321314431837486,-97.72146802287979,Entire home/apt,75,2,119,2018-09-08,4.88,1,50,0.047186932849364795
3787,12561873,"Private pool, spa & close to lake",66926306,Lisa,,78732,30.36092059284801,-97.90803639921428,Entire home/apt,385,5,3,2017-07-26,0.12,1,0,0.6098003629764065
3788,12569221,Delightful Room with own Bathroom!,68150105,Shalui,,78752,30.334422902436337,-97.71184995694081,Private room,50,1,0,,,1,0,0.0018148820326678765
3789,12569518,Carla's spare room,68152365,Carla,,78751,30.318589247311817,-97.72802670686741,Private room,75,1,1,2016-04-26,0.03,1,0,0.047186932849364795
3790,12592680,"Minutes from Downtown, Private Yard",39264164,Eva,,78756,30.33061664139455,-97.73497167985754,Entire home/apt,235,1,8,2018-09-09,1.85,2,307,0.33756805807622503
3791,12603894,South Central entire house,42951502,Maya,,78745,30.213998017675575,-97.80514628751727,Entire home/apt,400,7,0,,,1,0,0.6370235934664247
3792,12604988,Hill Country Getaway,19060431,Jackie,,78736,30.250925859003075,-97.91860628957949,Entire home/apt,140,1,1,2016-05-12,0.04,1,0,0.16515426497277677
3793,12610805,"Spacious 4/2,across from huge park",39264164,Eva,,78728,30.444182550581388,-97.68178676474304,Entire home/apt,235,2,9,2018-08-26,0.4,2,327,0.33756805807622503
3794,12645359,"2 Bedroom, 1 Loft Apartment in ATX",68681345,Lizzie,,78705,30.290880729861666,-97.7486907959198,Entire home/apt,200,1,0,,,1,0,0.27404718693284935
3795,12649673,Clean & safe room for 1-2 ppl!,33121553,Andrea,,78729,30.449348562133842,-97.78384821615722,Private room,75,2,0,,,1,363,0.047186932849364795
3796,12652478,2 Bedrooms walking distance to ACL,38124219,Isaac,,78704,30.25340566133939,-97.77449916173384,Entire home/apt,500,2,3,2017-03-15,0.13,1,0,0.8185117967332124
3797,12652637,2-Room Suite/Private Bath: Zilker/Barton Springs,1468077,Shirin,,78704,30.248937581791647,-97.77717749161951,Private room,117,2,10,2018-04-29,0.36,2,0,0.12341197822141561
3798,12677064,4/2 SE Austin Charm with Easy Access to So Much,35913758,Renee,,78744,30.187735645593648,-97.75032823048504,Entire home/apt,110,2,41,2018-09-03,1.73,1,118,0.11070780399274047
3799,12700824,Enjoy Some Texas Wine in This Mid-Century Modern House,50815624,Ivan & Franzi,,78757,30.338439688576717,-97.73286700616156,Entire home/apt,250,2,96,2018-08-19,3.67,1,38,0.3647912885662432
3800,12704668,Entire 3BR Modern Home + Location,69060716,Bao,,78704,30.229880852951197,-97.77207507666618,Entire home/apt,150,1,116,2018-08-22,4.04,1,323,0.18330308529945555
3801,12734278,Stay in a Spacious Designer Penthouse Apartment,69246211,Ashley & Jeff,,78751,30.310458310818433,-97.71193206510985,Entire home/apt,95,30,41,2018-07-09,1.42,2,176,0.08348457350272233
3802,12740106,UT Central Austin Apt. Bright & Fun,65832907,Gina,,78705,30.297799421803997,-97.7414481741304,Entire home/apt,149,2,0,,,1,0,0.18148820326678766
3803,12762715,Rained out of psych fest?,916807,Melissa,,78745,30.208420895904172,-97.7652646710696,Private room,60,1,0,,,2,0,0.019963702359346643
3804,12764499,Elegant modern inviting,1723610,Rashmi,,78704,30.24749307597895,-97.76294560814308,Entire home/apt,450,2,0,,,1,365,0.7277676950998185
3805,12765604,All Welcoming! Central Private home by Downtown UT,14803017,Nancy,,78723,30.295999129369896,-97.70020473061152,Entire home/apt,85,1,155,2018-08-31,5.96,2,154,0.06533575317604355
3806,12773700,"Quite home, Open Plan, Near Domain",14887857,Clint,,78759,30.41203868222004,-97.7131662460602,Entire home/apt,150,7,6,2017-10-13,0.22,1,362,0.18330308529945555
3807,12776715,Charming 40's Era Lakeside Cottage,6412093,Paige And Ron,,78734,30.381842952148094,-97.96153179522594,Entire home/apt,229,2,13,2018-07-27,0.47,2,331,0.32667876588021777
3808,12777558,1br apartment for rent,17593584,David,,78741,30.241012884718423,-97.72315372824694,Entire home/apt,115,1,0,,,1,0,0.11978221415607986
3809,12778900,"Chic, Resort-Style West Austin Home",39158621,TurnKey Vacation Rentals,,78703,30.273009901042307,-97.75505517915212,Entire home/apt,599,3,1,2016-05-11,0.04,1,0,0.9981851179673321
3810,12782124,"Beautiful, Spacious Hyde Park Condo",69555569,Jarin & Scott,,78751,30.30288146213216,-97.73498121360693,Entire home/apt,95,1,4,2016-07-17,0.14,1,0,0.08348457350272233
3811,12782860,Unique trendy east side studio.,69563073,Rance,,78702,30.259277501502915,-97.7145901023836,Entire home/apt,450,1,0,,,1,365,0.7277676950998185
3812,12791366,Sunny Home Off South Congress,2821314,Sara,,78745,30.207845776506552,-97.76472772209736,Entire home/apt,200,2,9,2017-10-23,0.38,1,358,0.27404718693284935
3813,12791898,Luxury in the Domain,64735191,Ally,,78758,30.400112739697754,-97.72285339569261,Entire home/apt,65,7,2,2016-05-15,0.07,1,0,0.029038112522686024
3814,12808572,Captain's Quarters: Hyde Park Condo Central Austin,1541934,Margo,,78751,30.30729431741641,-97.72479793846566,Entire home/apt,79,30,11,2018-08-21,0.39,11,170,0.0544464609800363
3815,12810943,Adorable East Austin Home,7581141,Natalie,,78722,30.28756989800135,-97.72272005815073,Entire home/apt,130,14,1,2016-08-01,0.04,1,0,0.147005444646098
3816,12813352,Treehouse in the woods - Perfect fall getaway!,43221494,Nikki & Patrick,,78734,30.371143582051364,-97.9918581424399,Entire home/apt,325,3,25,2018-07-29,0.94,1,336,0.5009074410163339
3817,12827534,Lake Austin Guesthouse - Pool & Spa,69994607,Lynda,,78734,30.34817082766632,-97.92790553838066,Entire home/apt,450,3,6,2018-08-17,0.24,1,330,0.7277676950998185
3818,12829465,"Location, Location, Location!!",29567554,Asenath,,78704,30.250218402565054,-97.76667247915978,Entire home/apt,85,1,191,2018-08-27,6.84,1,313,0.06533575317604355
3819,12832467,"Aloha All
Rent the entire upper floor 3 rooms",7886573,Samana,,78748,30.14687895216618,-97.80639493848278,Private room,148,2,1,2018-03-18,0.17,3,198,0.17967332123411978
3820,12846564,"Golf, Lake Travis, Hiking & Tennis",70160843,Gina,,78734,30.366932977900447,-97.98340291106408,Private room,89,2,7,2018-03-15,0.25,1,245,0.07259528130671507
3821,12847393,Hyde Park Gallery Getaway,780515,Patrick,,78751,30.307315018885745,-97.7263698645695,Entire home/apt,85,1,267,2018-09-03,9.34,1,57,0.06533575317604355
3822,12851244,Upstairs Room & Private Bath,16183534,Georges,,78745,30.22223868310588,-97.77650490187513,Private room,79,1,1,2016-06-13,0.04,1,0,0.0544464609800363
3823,12855731,Downtown Treehouse walk to Townlake,746184,Carrie,,78702,30.25736323933202,-97.7366690577738,Entire home/apt,215,2,22,2018-09-08,0.82,3,12,0.30127041742286753
3824,12865420,God Bless TX II! Be my guest!,6802774,Mimi,,78741,30.222441959619413,-97.73437832646135,Entire home/apt,60,30,89,2018-08-06,3.36,2,345,0.019963702359346643
3825,12866445,Fun Eastside Apartment,37332567,Cindy,,78741,30.24109102697914,-97.72530129735209,Entire home/apt,400,2,1,2016-05-10,0.04,1,0,0.6370235934664247
3826,12872258,Modern East Austin Home,5077960,Berry,,78702,30.26344564361188,-97.71399114536794,Entire home/apt,75,3,34,2018-08-07,1.43,1,259,0.047186932849364795
3827,12873602,Eastside room w/ pool & hot tub,51955024,Joshuah,,78702,30.26269427897728,-97.70628393069543,Private room,200,1,0,,,1,89,0.27404718693284935
3828,12885992,"Cozy S. Austin Home.  Work, Play, Live!",13283553,Rio,,78704,30.260815717591186,-97.7756678107442,Entire home/apt,114,3,61,2018-07-24,2.39,2,106,0.11796733212341198
3829,12889332,Guadalupe: The Room of Gold by Joey F.,8167447,Martin,,78751,30.32312134179977,-97.72472978317758,Private room,49,1,13,2018-08-19,0.49,77,0,0.0
3830,12891269,South Downtown BERMUDA RESORT,70520012,Pat,,78745,30.22789299360379,-97.78649172224917,Entire home/apt,295,5,0,,,1,359,0.44646098003629764
3831,12901804,Cozy 3BR Home in Central Austin,70677110,Lindsey,,78723,30.298328895606318,-97.70185667227463,Entire home/apt,299,2,6,2018-03-12,0.21,1,4,0.4537205081669691
3832,12901899,Downstairs room in new house 4,26022847,Julian,,78721,30.282095613171922,-97.67770123124906,Private room,50,1,50,2018-08-26,1.76,6,0,0.0018148820326678765
3833,12902729,Classic Texas Country Home .48acr Near Lake Austin,70683424,Kristina,,78733,30.32721459622633,-97.87260084301212,Entire home/apt,149,3,40,2018-08-21,1.71,1,228,0.18148820326678766
3834,12902734,Beautiful Eclectic South Austin Home,3074217,Kat,,78745,30.21031250044079,-97.80912989558908,Entire home/apt,150,3,0,,,3,0,0.18330308529945555
3835,12910442,La Casita Bonita,4418135,Emiliano,,78702,30.25414641147555,-97.7141993614908,Entire home/apt,89,3,70,2018-08-22,2.83,1,50,0.07259528130671507
3836,12912309,Heart of Austin- Entire Apt! on South Congress!,12082860,Josh,,78704,30.253485844146553,-97.74720432828322,Entire home/apt,200,1,6,2018-03-16,0.29,2,0,0.27404718693284935
3837,12916757,Central Austin retreat- walk to Zilker Park/ACL,12532759,Dede,,78703,30.28312257484601,-97.77310532397031,Entire home/apt,80,1,80,2018-09-09,2.87,1,44,0.056261343012704176
3838,12917949,2 Bedroom House in East Austin,15426722,Karen,,78702,30.26530276967299,-97.72162066740141,Entire home/apt,95,28,2,2017-08-14,0.14,1,36,0.08348457350272233
3839,12925092,Perfect for ACL - Right Down the Street,410409,Chris,,78704,30.263914350730076,-97.75777997612856,Entire home/apt,299,1,4,2018-03-18,0.17,1,258,0.4537205081669691
3840,12928714,Barton Springs/Zilker Park condo,62990010,Pam,,78704,30.260803959001542,-97.77360085804943,Entire home/apt,160,2,2,2016-10-10,0.08,1,0,0.2014519056261343
3841,12931788,"A Clean, Cool, Convenient Mondo Condo.",70995796,James,,78703,30.27363365002604,-97.75458455428932,Entire home/apt,139,2,72,2018-09-03,2.65,1,307,0.16333938294010888
3842,12933402,Barton Springs Loft - Amazing Skyline View!,71019639,Lee,,78704,30.26272495964597,-97.7753082893302,Entire home/apt,94,2,48,2018-09-10,1.71,1,185,0.08166969147005444
3843,12946025,West of Downtown in Historic Clarksville,2011395,Janet,,78703,30.275534467106148,-97.76222073465736,Entire home/apt,120,3,78,2018-08-27,3.33,1,36,0.12885662431941924
3844,12948242,"Apartment in NW Hills, Arboretum, Capital of Texas",51251722,Rebekkah,,78731,30.38300428736101,-97.76838274070923,Private room,50,3,13,2016-11-30,0.46,1,0,0.0018148820326678765
3845,12954798,2nd bdrm in apt. @ S. Lamar/Oltorf,71193450,Maggie,,78704,30.2476535810918,-97.77255284868627,Private room,65,1,0,,,1,0,0.029038112522686024
3846,12962587,Bed & Breakfast 1bed/1bath in Downtown West!,23938358,Joa,,78703,30.283258343299398,-97.7740178759088,Private room,150,3,0,,,1,365,0.18330308529945555
3847,12964897,"Hudson Bend Ranch, Casadecas",71296881,Steven,,78734,30.41822653861093,-97.93714471274929,Entire home/apt,495,2,47,2018-09-03,1.69,3,179,0.809437386569873
3848,12982573,Model Home in North Austin,71485008,Ryan,,78754,30.368277536552448,-97.65096889504991,Entire home/apt,500,2,6,2017-12-25,0.33,1,0,0.8185117967332124
3849,12983697,Central vintage bohemian home on beautiful land,6553960,Milan,,78702,30.27849895031104,-97.71918385082623,Entire home/apt,270,3,4,2017-10-16,0.25,1,0,0.4010889292196007
3850,12985102,Modern newly built house on campus,71361495,Faigy,,78705,30.286452486368013,-97.74936664153172,Entire home/apt,100,1,0,,,2,0,0.0925589836660617
3851,12985466,Beautiful 3 bedroom fully furnished,71361495,Faigy,,78705,30.284941092843162,-97.74972523917928,Entire home/apt,100,1,0,,,2,0,0.0925589836660617
3852,12991767,10min from SXSW/Downtown - 2 PRIVATE bedrooms,14064204,Manutej,,78745,30.22101090774193,-97.7797538119654,Private room,160,3,1,2016-06-12,0.04,2,77,0.2014519056261343
3853,13004806,Sleeps 4 walk to congress or Rainey,28030297,Kwaku,,78704,30.24063930240637,-97.73929107062128,Entire home/apt,150,1,34,2018-08-05,1.22,1,352,0.18330308529945555
3854,13029288,Sunridge,57511799,Matthew,,78741,30.216864758724736,-97.72571755361272,Private room,100,1,2,2017-10-09,0.11,1,269,0.0925589836660617
3855,13042308,3 Bedrooms 15 minutes from Austin Attractions,53615863,Eddie,,78744,30.196479121026858,-97.69978754273356,Entire home/apt,157,2,89,2018-09-10,3.33,1,110,0.19600725952813067
3856,13045515,Downtown Condo - Walk to ACL and Zilker,6815659,Antonio,,78704,30.257854019493827,-97.76169531750736,Entire home/apt,169,4,11,2018-09-04,0.99,1,108,0.2177858439201452
3857,13046102,Downtown 3b/3b modern home w/ yard & car!,48880594,Maggie,,78741,30.223172402047247,-97.74093899482638,Entire home/apt,250,2,110,2018-08-26,4.47,1,157,0.3647912885662432
3858,13047150,"Bright, 1 bedroom apt in South Austin",10949704,Stefanie,,78704,30.234630305351896,-97.79053177587384,Entire home/apt,65,1,0,,,1,0,0.029038112522686024
3859,13055125,Gorgeous downtown condo!,27948624,Elisabeth,,78703,30.28433999683668,-97.76006218906929,Entire home/apt,99,2,8,2018-03-18,0.31,1,5,0.09074410163339383
3860,13076411,"Quiet, conveniently located 2BR Austin condo",9248890,Warren,,78752,30.323103760370174,-97.68298263679588,Entire home/apt,124,2,2,2018-05-14,0.31,3,68,0.13611615245009073
3861,13080706,Family Delight,58408355,Linda,,78744,30.18185217926312,-97.75339379451641,Entire home/apt,73,30,0,,,1,362,0.043557168784029036
3862,13111137,Austin Apartment Avalible,72893315,Brandon,,78745,30.20121462757267,-97.76894366218184,Entire home/apt,80,2,5,2016-07-20,0.18,1,0,0.056261343012704176
3863,13112064,Friendly Studio Apartment Near Downtown Austin,72903356,Michelle,,78741,30.231134915543052,-97.7357703541374,Entire home/apt,200,3,2,2017-03-14,0.08,1,0,0.27404718693284935
3864,13115012,Entire Home in East Downtown Austin,5491718,Erinn,,78702,30.265127411826743,-97.71935795264362,Entire home/apt,305,3,3,2018-07-19,0.16,1,61,0.4646098003629764
3865,13115533,Charming 4 Bed 2.5 Bath-Just Minutes from the Lake,56230260,Layne,,78734,30.395698880521174,-97.91872225443664,Entire home/apt,475,2,33,2018-08-05,1.19,1,126,0.7731397459165155
3866,13117051,Guest house retreat in Hill Country TX,72966951,Desiree,,78738,30.30502087434125,-97.92756465662168,Entire home/apt,90,2,29,2018-02-10,1.03,2,77,0.07441016333938294
3867,13117235,Large Home Perfect for Families,22937383,Margaret,,78757,30.34815153567676,-97.74038971023643,Entire home/apt,500,2,3,2017-03-17,0.11,1,352,0.8185117967332124
3868,13123061,"Quiet, family friendly, South Austin Apartment.",73030738,Eileen,,78749,30.234841370986924,-97.83794265270086,Entire home/apt,50,1,9,2016-07-02,0.32,3,0,0.0018148820326678765
3869,13124561,Cozy Downtown Pad: Perfect for SXSW and ACL!,59834237,Simon,,78704,30.26114915157849,-97.74830747667829,Entire home/apt,129,1,6,2017-07-06,0.33,1,0,0.14519056261343014
3870,13126667,Peaceful Austin Meditation Bedroom!,13935640,K,,78754,30.336454130116163,-97.64785934328859,Private room,49,1,37,2018-07-22,1.5,4,362,0.0
3871,13128065,"Quiet, Comfy Garage Apartment",68528446,Jim & Deb,,78734,30.386356188070174,-97.91854845464722,Entire home/apt,79,1,218,2018-09-05,7.76,3,325,0.0544464609800363
3872,13128546,Rio Grande Apt 1x1 - Downtown Austin,387280,N,,78701,30.26942186184685,-97.74947061377098,Entire home/apt,94,30,4,2017-10-12,0.16,1,30,0.08166969147005444
3873,13140432,The Bradley Guest House,18161031,Kimberly,,78704,30.256997180312425,-97.75610452822524,Entire home/apt,255,2,39,2017-10-15,1.59,3,0,0.3738656987295826
3874,13154457,Holly Street Charmer,29695280,Jennifer,,78702,30.256559501424647,-97.73525877245136,Entire home/apt,270,2,51,2018-07-29,2.07,1,0,0.4010889292196007
3875,13154615,"Spacious full apartment, pool, wifi, television",73417113,Brooke,,78750,30.396679236668874,-97.83290175962938,Entire home/apt,140,7,1,2016-10-27,0.04,1,0,0.16515426497277677
3876,13165456,"Large, quiet home 20 mins from downtown Austin",19042720,Tracee,,78749,30.210025797626706,-97.89030151271135,Entire home/apt,112,2,55,2018-08-26,2.17,1,234,0.11433756805807622
3877,13165559,Peaceful and huge estate with guest house and pool,72966951,Desiree,,78738,30.305140217001373,-97.92681936448535,Entire home/apt,300,7,0,,,2,0,0.455535390199637
3878,13168490,East Side Hot Spot,8607869,Devin,,78721,30.27324336948639,-97.68256847855123,Private room,300,2,0,,,2,0,0.455535390199637
3879,13171341,Basement bungalow in Northwest Hills,39166924,Mike,,78731,30.346097860010804,-97.76155367695976,Entire home/apt,179,2,0,,,1,178,0.23593466424682397
3880,13172684,Apartment and garage in Luxury Complex,73620589,Peter,,78759,30.390316299062967,-97.76493557638115,Entire home/apt,100,1,0,,,1,0,0.0925589836660617
3881,13172754,Quiet Retreat near Lake Austin 15 mins to Downtown,73621646,Hana,,78731,30.353578789172374,-97.7942000918458,Private room,50,1,0,,,1,0,0.0018148820326678765
3882,13174263,"Modern, bright home w/ open areas. Sleeps up to 8.",73640916,Rachael,,78757,30.34084942255988,-97.73613708480194,Entire home/apt,349,2,13,2017-12-26,0.48,1,7,0.5444646098003629
3883,13175867,2Bed 2Bath at The Triangle,72497683,Art,,78751,30.313693596704365,-97.7322973932045,Entire home/apt,375,3,0,,,1,0,0.5916515426497277
3884,13182017,"1BR in 2BR house, Quiet and convenient location",7020875,Jacob,,78705,30.293553462114506,-97.72882520899631,Private room,75,3,0,,,1,0,0.047186932849364795
3885,13185122,Hyde Park Getaway--Your Home Away from Home,44761156,Suzy,,78751,30.30385827427355,-97.73634210356458,Entire home/apt,349,3,12,2016-10-26,0.44,1,0,0.5444646098003629
3886,13185632,The Collier Guest Room at Zilker Park,73760064,Deborah & David,,78704,30.25672887675578,-97.77104061170256,Private room,195,2,22,2018-07-08,0.93,1,331,0.26497277676951
3887,13188368,Cano Cabana,73615161,Genaro & Victoria,,78724,30.26598019732222,-97.60894723550258,Entire home/apt,350,1,81,2018-08-05,2.91,1,163,0.5462794918330308
3888,13202330,HGTV Designers Resort Home (guest room),6404946,Trent,,78745,30.20896377626352,-97.77241294282946,Private room,175,1,1,2016-06-20,0.04,2,365,0.22867513611615245
3889,13203006,The Green At 405: Nature in the heart of Austin!,73966582,Karin,,78704,30.250612561527728,-97.74464753630762,Entire home/apt,110,2,74,2018-07-22,2.73,1,25,0.11070780399274047
3890,13207693,Single room in 4 bedroom minutes from downtown,3941962,Nick,,78741,30.239011728064103,-97.73335483421437,Private room,50,1,0,,,1,0,0.0018148820326678765
3891,13217998,Wake up in the best part of Austin - Zilker!,3323899,Lindsey,,78704,30.261088631731454,-97.75987199653343,Shared room,49,1,64,2018-06-28,2.3,34,352,0.0
3892,13218664,Luxury Downtown Space on Rainey St.,9122785,Corey & Amanda,,78701,30.260073154120054,-97.73769261597916,Entire home/apt,185,2,123,2018-09-10,4.61,2,267,0.24682395644283123
3893,13222673,Cozy N. Central Studio in Hyde Park!,18336293,Jen,,78751,30.309191897527803,-97.72372296324006,Entire home/apt,102,3,0,,,1,0,0.09618874773139746
3894,13232754,Relaxing pool and bright home,74297752,Jessica,,78723,30.314007866416112,-97.67252209351162,Private room,50,1,0,,,1,0,0.0018148820326678765
3895,13234217,The Whole Upstairs to Yourself,12912140,Nicole,,78759,30.383386320846018,-97.74595425855364,Private room,75,2,2,2017-02-26,0.07,1,0,0.047186932849364795
3896,13235265,Luxury Space with Fantastic Views and Amenities!,9122785,Corey & Amanda,,78701,30.258732572419554,-97.73878925654681,Entire home/apt,185,2,112,2018-09-09,4.19,2,286,0.24682395644283123
3897,13239065,Rainey Street Urban Gem! Walk to Convention Center,74369683,Jay,,78701,30.259743833898025,-97.73812221846848,Entire home/apt,239,1,133,2018-09-02,5.22,3,176,0.3448275862068966
3898,13240557,Zilker 2 story home,8106778,Liana,,78704,30.24989232547644,-97.77873633161465,Entire home/apt,317,2,5,2018-03-13,0.2,1,0,0.4863883847549909
3899,13251015,Walking distance from SXSW,74527430,Andy,,78702,30.261999852679047,-97.72995600868879,Entire home/apt,235,2,11,2018-03-19,0.39,1,0,0.33756805807622503
3900,13259299,Modern Renovated Open Concept 2-bed/2-bath Ranch,19703171,Nathan Stephen,,78723,30.321460804583808,-97.67344334638523,Entire home/apt,125,3,18,2018-04-02,0.66,2,0,0.13793103448275862
3901,13263953,Luxury Stay For Minimum Budget,842035,S,,78717,30.5016242789906,-97.75537497146748,Private room,70,1,1,2018-05-19,0.26,1,365,0.038112522686025406
3902,13264372,The MOST fun place to stay in 78704!,74690245,Tim,,78704,30.229570655436437,-97.76311673279085,Entire home/apt,299,2,4,2017-10-23,0.22,2,9,0.4537205081669691
3903,13264610,Close to COTA and the Airport,26503855,Katie,,78747,30.145635163597817,-97.76597183420408,Private room,50,1,0,,,1,0,0.0018148820326678765
3904,13265148,Gorgeous Modern Duplex - 5 mins to Downtown,47276628,Ron,,78722,30.28269770077053,-97.70660950243109,Entire home/apt,275,2,4,2016-10-30,0.17,2,0,0.4101633393829401
3905,13265661,"West Campus Fourplex, 2 full beds and one bathroom",74711462,Curtis,,78705,30.286911184503985,-97.7514097516172,Entire home/apt,52,2,3,2016-08-02,0.11,1,0,0.0054446460980036296
3906,13266376,luxurious camping,23339119,Adam,,78702,30.27520872757839,-97.70807440127113,Entire home/apt,60,2,0,,,1,0,0.019963702359346643
3907,13275119,"Classic Austin, Private Entrance Suite 2/1",18409381,Rachael,,78704,30.245516611517026,-97.74737777372314,Entire home/apt,100,3,13,2018-09-04,0.55,1,79,0.0925589836660617
3908,13279300,Quite view of creek pool side,74858461,Jason,,78745,30.19369756853761,-97.77547502506872,Private room,75,1,0,,,1,365,0.047186932849364795
3909,13279645,Texas Hill Country Cabin(s) - Pool Access ****,33563603,Chris,,78737,30.20950236632156,-97.9506616857485,Entire home/apt,135,2,26,2018-08-25,1.0,8,344,0.1560798548094374
3910,13283263,1 Room in Zilker Cottage,2423516,Lindsey,,78704,30.25968311936701,-97.77529222960459,Private room,150,2,1,2016-10-10,0.04,2,0,0.18330308529945555
3911,13291056,Cool house near downtown,3547111,Dustin,,78759,30.379177761474825,-97.7366580871207,Entire home/apt,140,1,0,,,1,0,0.16515426497277677
3912,13296710,"Clean, Charming Hill Country Apartment",435276,Marshal,,78737,30.189656285580146,-97.9314100594519,Entire home/apt,75,1,0,,,1,0,0.047186932849364795
3913,13299033,PVT Modern 3 BR Home - Austin Getaway!,20152942,Elisha,,78724,30.28383437982935,-97.64773576425108,Entire home/apt,259,2,37,2018-05-28,1.56,1,125,0.3811252268602541
3914,13299855,Cute South Lamar Loft near Downtown Austin,447802,Isabelle,,78704,30.257127440266412,-97.75993728576996,Entire home/apt,200,1,1,2016-10-23,0.04,1,0,0.27404718693284935
3915,13311143,Family Home Near McKinney Falls State Park,75052930,Michelle,,78744,30.1647679670782,-97.73725437305885,Entire home/apt,60,20,0,,,1,0,0.019963702359346643
3916,13317425,Cozy bedroom//great location,24968352,Faith,,78702,30.279399652765,-97.7080077443961,Private room,55,1,23,2017-07-09,0.84,1,0,0.010889292196007259
3917,13326225,Beautiful Townhome. GREAT Location!,35651570,Heather,,78704,30.23794568332705,-97.78254973827794,Entire home/apt,185,7,4,2017-02-23,0.16,1,64,0.24682395644283123
3918,13326744,Maximize your fun - Stay with us by Zilker Park!,3323899,Lindsey,,78701,30.26564488545668,-97.7377702857282,Shared room,49,1,55,2018-04-13,1.99,34,362,0.0
